date,volume,open,high,low,close,adjclose
2019-11-04,60606900,307.8500061035156,308,306.9599914550781,307.3699951171875,302.7458801269531
2019-11-01,71141500,304.9200134277344,306.19000244140625,304.739990234375,306.1400146484375,301.5343933105469
2019-10-31,69053800,304.1300048828125,304.1300048828125,301.7300109863281,303.3299865722656,298.76666259765625
2019-10-30,49643900,303.42999267578125,304.54998779296875,301.989990234375,304.1400146484375,299.5644836425781
2019-10-29,44284900,303,304.2300109863281,302.8599853515625,303.2099914550781,298.6484680175781
2019-10-28,42147000,302.94000244140625,303.8500061035156,302.9100036621094,303.29998779296875,298.7370910644531
2019-10-25,45205400,299.739990234375,302.20001220703125,299.67999267578125,301.6000061035156,297.06268310546875
2019-10-24,35453100,300.9100036621094,301.07000732421875,299.4599914550781,300.3699951171875,295.8511962890625
2019-10-23,34352200,298.7300109863281,299.94000244140625,298.5,299.8800048828125,295.3685607910156
2019-10-22,48594700,300.5799865722656,300.8999938964844,298.9100036621094,299.010009765625,294.51165771484375
2019-10-21,39048600,299.4200134277344,300.2099914550781,298.94000244140625,299.989990234375,295.47686767578125
2019-10-18,64304000,298.69000244140625,299.3999938964844,297.0299987792969,297.9700012207031,293.4873046875
2019-10-17,45736600,299.67999267578125,300.239990234375,298.5199890136719,299.2799987792969,294.777587890625
2019-10-16,48928200,298.3699951171875,299.1600036621094,297.9200134277344,298.3999938964844,293.91082763671875
2019-10-15,46754500,297.1000061035156,299.70001220703125,296.9700012207031,298.8800048828125,294.38360595703125
2019-10-14,40394800,295.92999267578125,296.6700134277344,295.57000732421875,295.95001220703125,291.4976806640625
2019-10-11,98720400,296.2699890136719,298.739990234375,296.1400146484375,296.2799987792969,291.8227233886719
2019-10-10,55296300,291.17999267578125,294.2099914550781,291,293.239990234375,288.82843017578125
2019-10-09,62359400,290.75,292.29998779296875,290.05999755859375,291.2699890136719,286.8880920410156
2019-10-08,95708100,291.0400085449219,291.8500061035156,288.489990234375,288.5299987792969,284.1893310546875
2019-10-07,59610500,293.4700012207031,295.260009765625,292.7699890136719,293.0799865722656,288.6708679199219
2019-10-04,65091200,291.1400146484375,294.6300048828125,291.0799865722656,294.3500061035156,289.9217529296875
2019-10-03,85278800,287.80999755859375,290.45001220703125,284.82000732421875,290.4200134277344,286.0509033203125
2019-10-02,122539500,291.5,291.510009765625,286.6400146484375,288.05999755859375,283.72637939453125
2019-10-01,88242400,297.739990234375,298.4599914550781,293,293.239990234375,288.82843017578125
2019-09-30,51662400,295.9700012207031,297.54998779296875,295.9200134277344,296.7699890136719,292.3053283691406
2019-09-27,84746600,297.8299865722656,297.95001220703125,293.69000244140625,295.3999938964844,290.9559631347656
2019-09-26,56179700,297.6300048828125,297.8599853515625,295.45001220703125,297,292.5318908691406
2019-09-25,71854000,295.9599914550781,298.1099853515625,294.3299865722656,297.6199951171875,293.1425476074219
2019-09-24,94869400,299.4100036621094,299.8399963378906,294.80999755859375,295.8699951171875,291.41888427734375
2019-09-23,43476800,297.54998779296875,299,297.2699890136719,298.2099914550781,293.7236633300781
2019-09-20,89565000,300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,293.7926330566406
2019-09-19,76560500,301.5299987792969,302.6300048828125,300.7099914550781,301.0799865722656,295.18731689453125
2019-09-18,73375800,300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,295.2069396972656
2019-09-17,41475500,299.94000244140625,301.0199890136719,299.75,300.9200134277344,295.03045654296875
2019-09-16,58191200,299.8399963378906,301.1400146484375,299.45001220703125,300.1600036621094,294.28533935546875
2019-09-13,62104800,301.7799987792969,302.1700134277344,300.67999267578125,301.0899963378906,295.1971435546875
2019-09-12,72908700,301.25,302.4599914550781,300.4100036621094,301.2900085449219,295.3932189941406
2019-09-11,68821100,298.4700012207031,300.3399963378906,297.75,300.25,294.37359619140625
2019-09-10,57947100,297.3599853515625,298.20001220703125,295.9700012207031,298.1300048828125,292.2950744628906
2019-09-09,51260300,299.1400146484375,299.239990234375,297.1600036621094,298.20001220703125,292.36370849609375
2019-09-06,49584300,298.1700134277344,298.760009765625,297.4200134277344,298.04998779296875,292.2166442871094
2019-09-05,83258100,296.7900085449219,298.8299865722656,294,297.82000732421875,291.99114990234375
2019-09-04,46887300,293.1400146484375,294.05999755859375,292.30999755859375,294.0400085449219,288.2851257324219
2019-09-03,69101400,290.57000732421875,291.5799865722656,289.2699890136719,290.739990234375,285.0496826171875
2019-08-30,62901200,294.2200012207031,294.239990234375,291.4200134277344,292.45001220703125,286.72625732421875
2019-08-29,57899400,291.7200012207031,293.1600036621094,290.6099853515625,292.5799865722656,286.85369873046875
2019-08-28,59696700,286.1400146484375,289.07000732421875,285.25,288.8900146484375,283.2359313964844
2019-08-27,66668900,289.5400085449219,289.95001220703125,286.0299987792969,286.8699951171875,281.25543212890625
2019-08-26,72423800,287.2699890136719,288,285.5799865722656,288,282.36334228515625
2019-08-23,149161500,290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,279.2750244140625
2019-08-22,51666400,293.2300109863281,293.92999267578125,290.3999938964844,292.3599853515625,286.6379699707031
2019-08-21,49524700,292.4800109863281,292.8599853515625,291.7200012207031,292.45001220703125,286.72625732421875
2019-08-20,51596400,291.7699890136719,292.3599853515625,289.95001220703125,290.0899963378906,284.4124450683594
2019-08-19,53571800,292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,286.60858154296875
2019-08-16,83018300,286.4800109863281,289.3299865722656,284.7099914550781,288.8500061035156,283.19671630859375
2019-08-15,99556600,284.8800048828125,285.6400146484375,282.3900146484375,284.6499938964844,279.0788879394531
2019-08-14,135622100,288.07000732421875,288.739990234375,283.760009765625,283.8999938964844,278.3435974121094
2019-08-13,94299800,287.739990234375,294.1499938964844,287.3599853515625,292.54998779296875,286.82427978515625
2019-08-12,62629500,289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,282.4320068359375
2019-08-09,93730000,292.5799865722656,293.239990234375,289.6499938964844,291.6199951171875,285.9124755859375
2019-08-08,87713900,289.6199951171875,293.6199951171875,289.010009765625,293.6199951171875,287.8733215332031
2019-08-07,140572300,284.3999938964844,288.82000732421875,282.0400085449219,287.9700012207031,282.3339538574219
2019-08-06,120711700,285.9100036621094,288.0400085449219,284.2799987792969,287.79998779296875,282.167236328125
2019-08-05,178745400,288.0899963378906,288.2099914550781,281.7200012207031,283.82000732421875,278.26513671875
2019-08-02,116749700,293.8500061035156,294.1199951171875,290.8999938964844,292.6199951171875,286.89288330078125
2019-08-01,142646600,297.6000061035156,300.8699951171875,293.9599914550781,294.8399963378906,289.0694885253906
2019-07-31,104245200,300.989990234375,301.20001220703125,295.20001220703125,297.42999267578125,291.6087646484375
2019-07-30,45849000,299.9100036621094,301.1700134277344,299.489990234375,300.7200012207031,294.8343505859375
2019-07-29,38126500,301.8800048828125,302.010009765625,300.8500061035156,301.4599914550781,295.55987548828125
2019-07-26,45084100,300.760009765625,302.2300109863281,300.6199951171875,302.010009765625,296.09912109375
2019-07-25,55394100,300.94000244140625,301,299.1099853515625,300,294.12847900390625
2019-07-24,47213200,299.19000244140625,301.44000244140625,299.0899963378906,301.44000244140625,295.540283203125
2019-07-23,44564500,299.1400146484375,300.0299987792969,298.2200012207031,300.0299987792969,294.15789794921875
2019-07-22,43638100,297.6099853515625,298.5,297.0400085449219,297.8999938964844,292.069580078125
2019-07-19,58678600,300.0400085449219,300.07000732421875,296.9800109863281,297.1700134277344,291.3539123535156
2019-07-18,51392600,297.19000244140625,299.25,296.70001220703125,298.8299865722656,292.9813537597656
2019-07-17,36036300,299.75,299.92999267578125,297.739990234375,297.739990234375,291.9127197265625
2019-07-16,36650100,300.6499938964844,300.8800048828125,299.44000244140625,299.7799987792969,293.91278076171875
2019-07-15,33900000,301.1300048828125,301.1300048828125,300.19000244140625,300.75,294.8638000488281
2019-07-12,40326000,299.8500061035156,300.7300109863281,299.510009765625,300.6499938964844,294.7657470703125
2019-07-11,50826100,299.32000732421875,299.5799865722656,298.20001220703125,299.30999755859375,293.4519958496094
2019-07-10,58448500,298.3699951171875,299.6600036621094,297.7799987792969,298.6099853515625,292.7656555175781
2019-07-09,41101300,295.5400085449219,297.5199890136719,295.4800109863281,297.19000244140625,291.37347412109375
2019-07-08,45841800,297.010009765625,298.260009765625,296.2200012207031,296.82000732421875,291.0107116699219
2019-07-05,51677300,297.44000244140625,298.6400146484375,296.010009765625,298.4599914550781,292.61859130859375
2019-07-03,40898900,297.17999267578125,298.82000732421875,297.0199890136719,298.79998779296875,292.9519348144531
2019-07-02,61504500,295.6099853515625,296.489990234375,294.67999267578125,296.42999267578125,290.6283264160156
2019-07-01,79107500,296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,289.8734130859375
2019-06-28,59350900,292.5799865722656,293.54998779296875,292.010009765625,293,287.26544189453125
2019-06-27,40355200,291.30999755859375,292.05999755859375,290.8900146484375,291.5,285.7948303222656
2019-06-26,51584900,291.75,292.30999755859375,290.3500061035156,290.4700012207031,284.7850036621094
2019-06-25,82028700,293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,285.0693054199219
2019-06-24,47582700,294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,287.8929443359375
2019-06-21,83309500,294.1300048828125,295.5199890136719,293.760009765625,294,288.24591064453125
2019-06-20,116570000,296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,288.6654968261719
2019-06-19,78674400,292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,285.9336242675781
2019-06-18,85434800,291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,285.2896423339844
2019-06-17,39205700,289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,282.3333435058594
2019-06-14,52324700,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,282.2260437011719
2019-06-13,48945200,289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,282.5382080078125
2019-06-12,46984700,288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,281.377197265625
2019-06-11,58641300,290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,281.8747863769531
2019-06-10,60799100,289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,281.9430847167969
2019-06-07,74272200,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,280.6551208496094
2019-06-06,69430400,283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,277.87445068359375
2019-06-05,71169700,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,276.0792236328125
2019-06-04,77231900,277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,273.70831298828125
2019-06-03,96428000,275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,267.89324951171875
2019-05-31,86862800,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,268.5762023925781
2019-05-30,62523800,279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,272.2447509765625
2019-05-29,104972900,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,271.5032653808594
2019-05-28,70029400,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,273.3375549316406
2019-05-24,55268100,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,275.9035949707031
2019-05-23,98733800,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,275.2791748046875
2019-05-22,49482500,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,278.6842956542969
